Frequency	Real part	Imaginary part
30,015800	-104,969498	-180,802172
30,015900	-109,423080	-177,355186
30,016000	-113,588360	-173,597903
30,016100	-117,416380	-169,537776
30,016200	-120,855748	-165,191032
30,016300	-123,854195	-160,583376
30,016400	-126,360253	-155,750418
30,016500	-128,325036	-150,737814
30,016600	-129,704058	-145,601102
30,016700	-130,459043	-140,405214
30,016800	-130,559671	-135,223683
30,016900	-129,985207	-130,137536
30,017000	-128,725965	-125,233909
30,017100	-126,784551	-120,604397
30,017200	-124,176848	-116,343187
30,017300	-120,932701	-112,545002
30,017400	-117,096276	-109,302921
30,017500	-112,726067	-106,706115
30,017600	-107,894534	-104,837566
30,017700	-102,687377	-103,771823
30,017800	-97,202441	-103,572858
30,017900	-91,548278	-104,292078
30,018000	-85,842379	-105,966558
30,018100	-80,209121	-108,617529
30,018200	-74,777470	-112,249199
30,018300	-69,678478	-116,847908
30,018400	-65,042650	-122,381680
30,018500	-60,997228	-128,800182
30,018600	-57,663460	-136,035095
30,018700	-55,153924	-144,000920
30,018800	-53,569968	-152,596181
30,018900	-52,999343	-161,705033
30,019000	-53,514066	-171,199232
30,019100	-55,168604	-180,940419
30,019200	-57,998397	-190,782696
30,019300	-62,018779	-200,575402
30,019400	-67,224328	-210,166062
30,019500	-73,588664	-219,403417
30,019600	-81,064711	-228,140470
30,019700	-89,585413	-236,237484
30,019800	-99,064914	-243,564852
30,019900	-109,400155	-250,005767
30,020000	-120,472869	-255,458641
30,020100	-132,151934	-259,839196
30,020200	-144,296018	-263,082179
30,020300	-156,756463	-265,142670
30,020400	-169,380347	-265,996933
30,020500	-182,013642	-265,642790
30,020600	-194,504394	-264,099518
30,020700	-206,705858	-261,407260
30,020800	-218,479508	-257,625955
30,020900	-229,697839	-252,833835
30,021000	-240,246918	-247,125498
30,021100	-250,028592	-240,609623
30,021200	-258,962328	-233,406373
30,021300	-266,986617	-225,644549
30,021400	-274,059927	-217,458566
30,021500	-280,161170	-208,985333
30,021600	-285,289677	-200,361099
30,021700	-289,464684	-191,718354
30,021800	-292,724344	-183,182857
30,021900	-295,124291	-174,870873
30,022000	-296,735784	-166,886667
30,022100	-297,643502	-159,320343
30,022200	-297,943021	-152,246057
30,022300	-297,738060	-145,720669
30,022400	-297,137552	-139,782844
30,022500	-296,252626	-134,452645
30,022600	-295,193572	-129,731605
30,022700	-294,066868	-125,603292
30,022800	-292,972353	-122,034340
30,022900	-292,000606	-118,975913
30,023000	-291,230608	-116,365580
