Frequency	Real part	Imaginary part
30,074800	-127,241748	-10,571036
30,074900	-123,180532	-5,519016
30,075000	-118,791223	-0,912922
30,075100	-114,114713	3,211494
30,075200	-109,196507	6,821766
30,075300	-104,086573	9,889335
30,075400	-98,839112	12,390181
30,075500	-93,512234	14,305471
30,075600	-88,167536	15,622210
30,075700	-82,869573	16,333863
30,075800	-77,685222	16,440956
30,075900	-72,682927	15,951616
30,076000	-67,931848	14,882038
30,076100	-63,500901	13,256859
30,076200	-59,457704	11,109423
30,076300	-55,867448	8,481911
30,076400	-52,791704	5,425318
30,076500	-50,287181	1,999271
30,076600	-48,404481	-1,728332
30,076700	-47,186838	-5,681876
30,076800	-46,668917	-9,778766
30,076900	-46,875656	-13,930360
30,077000	-47,821221	-18,043094
30,077100	-49,508081	-22,019782
30,077200	-51,926240	-25,761087
30,077300	-55,052658	-29,167131
30,077400	-58,850887	-32,139231
30,077500	-63,270938	-34,581732
30,077600	-68,249409	-36,403895
30,077700	-73,709881	-37,521806
30,077800	-79,563596	-37,860277
30,077900	-85,710410	-37,354678
30,078000	-92,040032	-35,952680
30,078100	-98,433531	-33,615839
30,078200	-104,765091	-30,321008
30,078300	-110,903995	-26,061510
30,078400	-116,716813	-20,848057
30,078500	-122,069740	-14,709359
30,078600	-126,831069	-7,692423
30,078700	-130,873722	0,137503
30,078800	-134,077815	8,697355
30,078900	-136,333192	17,887030
30,079000	-137,541867	27,590546
30,079100	-137,620335	37,677562
30,079200	-136,501680	48,005226
30,079300	-134,137449	58,420361
30,079400	-130,499214	68,761918
30,079500	-125,579814	78,863676
30,079600	-119,394202	88,557139
30,079700	-111,979902	97,674568
30,079800	-103,397022	106,052095
30,079900	-93,727834	113,532852
30,080000	-146,239718	180,180186
30,080100	-136,178110	191,802846
30,080200	-124,657839	202,276595
30,080300	-111,821890	211,406143
30,080400	-97,840009	219,015419
30,080500	-82,905985	224,951342
30,080600	-67,234384	229,087203
30,080700	-51,056799	231,325563
30,080800	-34,617679	231,600600
30,080900	-18,169830	229,879837
30,081000	-1,969677	226,165216
30,081100	13,727611	220,493473
30,081200	28,673038	212,935806
30,081300	42,628614	203,596819
30,081400	55,372025	192,612780
30,081500	66,700999	180,149192
30,081600	76,437323	166,397760
30,081700	84,430356	151,572774
30,081800	90,560012	135,907022
30,081900	94,739110	119,647287
30,082000	96,915058	103,049546
30,082100	97,070805	86,373963
30,082200	95,225069	69,879784
30,082300	91,431797	53,820255
30,082400	85,778906	38,437670
30,082500	78,386293	23,958655
30,082600	69,403189	10,589793
30,082700	59,004892	-1,486302
30,082800	47,388969	-12,114390
30,082900	34,771001	-21,169411
30,083000	21,379967	-28,558623
30,083100	7,453388	-34,223028
30,083200	-6,767692	-38,138074
30,083300	-21,043742	-40,313591
30,083400	-35,141705	-40,792994
30,083500	-48,839758	-39,651759
30,083600	-61,931789	-36,995213
30,083700	-74,231450	-32,955705
30,083800	-85,575750	-27,689208
30,083900	-95,828068	-21,371451
30,084000	-104,880539	-14,193670
30,084100	-112,655774	-6,358059
30,084200	-119,107859	1,926931
30,084300	-124,222640	10,451374
30,084400	-128,017284	19,008607
30,084500	-130,539145	27,399807
30,084600	-131,863945	35,438312
30,084700	-132,093365	42,953591
30,084800	-131,352064	49,794769
30,084900	-129,784245	55,833636
30,085000	-127,549812	60,967073
30,085100	-124,820266	65,118847
30,085200	-121,774390	68,240762
30,085300	-118,593867	70,313110
30,085400	-115,458913	71,344467
30,085500	-112,544037	71,370816
30,085600	-110,014030	70,454057
30,085700	-108,020265	68,679929
30,085800	-106,697395	66,155418
30,085900	-106,160526	63,005725
30,086000	-106,502914	59,370865
30,086100	-107,794233	55,401993
30,086200	-110,079450	51,257554
30,086300	-113,378312	47,099349
30,086400	-117,685451	43,088624
30,086500	-122,971083	39,382251
30,086600	-129,182280	36,129134
30,086700	-136,244760	33,466882
30,086800	-144,065145	31,518845
30,086900	-152,533611	30,391580
30,087000	-161,526878	30,172773
30,087100	-170,911417	30,929702
30,087200	-180,546834	32,708207
30,087300	-190,289302	35,532230
30,087400	-199,994986	39,403889
30,087500	-209,523351	44,304082
30,087600	-218,740294	50,193582
30,087700	-227,521009	57,014596
30,087800	-235,752534	64,692704
30,087900	-243,335919	73,139165
30,088000	-250,187974	82,253459
30,088100	-256,242564	91,926049
30,088200	-261,451442	102,041249
30,088300	-265,784603	112,480130
30,088400	-269,230176	123,123394
30,088500	-271,793868	133,854137
30,088600	-273,497994	144,560432
30,088700	-274,380140	155,137672
30,088800	-274,491498	165,490627
30,088900	-273,894934	175,535165
30,089000	-272,662858	185,199600
30,089100	-270,874961	194,425665
30,089200	-268,615871	203,169088
30,089300	-265,972817	211,399760
30,089400	-263,033350	219,101543
30,089500	-259,883190	226,271708
30,089600	-256,604246	232,920050
30,089700	-253,272864	239,067728
30,089800	-249,958335	244,745859
30,089900	-246,721698	249,993938
30,090000	-243,614858	254,858127
30,090100	-240,680022	259,389471
30,090200	-237,949455	263,642119
30,090300	-235,445559	267,671564
30,090400	-233,181228	271,533001
30,090500	-231,160480	275,279819
30,090600	-229,379308	278,962268
30,090700	-227,826728	282,626364
30,090800	-226,485960	286,313009
30,090900	-225,335704	290,057390
30,091000	-224,351465	293,888626
30,091100	-223,506866	297,829682
30,091200	-222,774907	301,897542
30,091300	-222,129130	306,103594
30,091400	-221,544642	310,454236
30,091500	-220,998971	314,951642
30,091600	-220,472725	319,594664
30,091700	-219,950036	324,379832
30,091800	-219,418771	329,302385
30,091900	-218,870527	334,357315
30,092000	-218,300399	339,540369
30,092100	-217,706541	344,848953
30,092200	-217,089542	350,282931
30,092300	-216,451651	355,845260
30,092400	-215,795874	361,542436
30,092500	-215,124992	367,384745
30,092600	-214,440534	373,386299
30,092700	-213,741750	379,564846
30,092800	-213,024639	385,941366
30,092900	-212,281038	392,539466
30,093000	-211,497870	399,384578
30,093100	-210,656516	406,503011
30,093200	-209,732400	413,920864
30,093300	-208,694772	421,662853
30,093400	-207,506722	429,751087
30,093500	-206,125433	438,203839
30,093600	-204,502656	447,034348
30,093700	-202,585423	456,249706
30,093800	-200,316965	465,849871
30,093900	-197,637816	475,826829
30,094000	-194,487076	486,163956
30,094100	-190,803791	496,835604
30,094200	-186,528412	507,806921
30,094300	-181,604298	519,033925
30,094400	-175,979196	530,463848
30,094500	-169,606677	542,035721
30,094600	-162,447462	553,681211
30,094700	-154,470611	565,325688
30,094800	-145,654523	576,889473
30,094900	-135,987724	588,289270
30,095000	-125,469419	599,439703
30,095100	-114,109762	610,254952
30,095200	-101,929877	620,650403
30,095300	-88,961582	630,544307
30,095400	-75,246854	639,859354
30,095500	-60,837033	648,524154
30,095600	-45,791784	656,474553
30,095700	-30,177865	663,654770
30,095800	-14,067722	670,018293
30,095900	2,462051	675,528533
30,096000	19,332316	680,159208
30,096100	36,463046	683,894433
30,096200	53,774939	686,728545
30,096300	71,190990	688,665639
30,096400	88,637919	689,718853
30,096500	106,047458	689,909419
30,096600	123,357430	689,265508
30,096700	140,512592	687,820924
30,096800	157,465225	685,613674
30,096900	174,175448	682,684472
30,097000	190,611239	679,075232
30,097100	206,748191	674,827593
30,097200	222,568983	669,981539
30,097300	238,062604	664,574147
30,097400	253,223364	658,638528
30,097500	268,049707	652,202984
30,097600	282,542902	645,290420
30,097700	296,705626	637,918034
30,097800	310,540521	630,097294
30,097900	324,048776	621,834217
30,098000	337,228764	613,129937
30,098100	350,074833	603,981538
30,098200	362,576260	594,383146
30,098300	374,716447	584,327220
30,098400	386,472376	573,806026
30,098500	397,814367	562,813206
30,098600	408,706159	551,345428
30,098700	419,105321	539,404017
30,098800	428,963998	526,996527
30,098900	438,229984	514,138191
30,099000	446,848085	500,853167
30,099100	454,761759	487,175557
30,099200	461,914968	473,150105
30,099300	468,254213	458,832582
30,099400	473,730657	444,289770
30,099500	478,302309	429,599070
30,099600	481,936159	414,847688
30,099700	484,610217	400,131421
30,099800	486,315371	385,553055
30,099900	487,056987	371,220392
30,100000	486,856199	357,243969
30,100100	485,750818	343,734492
30,100200	483,795808	330,800077
30,100300	481,063297	318,543360
30,100400	477,642084	307,058546
30,100500	473,636648	296,428508
30,100600	469,165627	286,721989
30,100700	464,359824	277,991038
30,100800	459,359730	270,268726
30,100900	454,312650	263,567252
30,101000	449,369454	257,876499
30,101100	444,681060	253,163111
30,101200	440,394710	249,370138
30,101300	436,650149	246,417292
30,101400	433,575791	244,201830
30,101500	431,284998	242,600077
30,101600	429,872553	241,469576
30,101700	429,411461	240,651821
30,101800	429,950154	239,975557
30,101900	431,510200	239,260546
30,102000	434,084604	238,321744
30,102100	437,636774	236,973794
30,102200	442,100183	235,035711
30,102300	447,378799	232,335666
30,102400	453,348270	228,715734
30,102500	459,857890	224,036493
30,102600	466,733295	218,181331
30,102700	473,779875	211,060360
30,102800	480,786825	202,613805
30,102900	487,531758	192,814781
30,103000	493,785774	181,671340
30,103100	499,318894	169,227742
30,103200	503,905709	155,564867
30,103300	507,331121	140,799742
30,103400	509,396036	125,084164
30,103500	509,922862	108,602422
30,103600	508,760667	91,568162
30,103700	505,789870	74,220413
30,103800	500,926317	56,818896
30,103900	494,124643	39,638667
30,104000	485,380805	22,964237
30,104100	474,733704	7,083285
30,104200	462,265851	-7,719898
30,104300	448,102992	-21,171057
30,104400	432,412735	-33,012585
30,104500	415,402137	-43,009920
30,104600	397,314315	-50,957564
30,104700	378,424129	-56,684590
30,104800	359,033033	-60,059475
30,104900	339,463172	-60,994136
30,105000	320,050892	-59,447068
30,105100	301,139771	-55,425467
30,105200	283,073344	-48,986302
30,105300	266,187689	-40,236256
30,105400	250,804044	-29,330555
30,105500	237,221631	-16,470672
30,105600	225,710853	-1,900945
30,105700	216,507051	14,095813
30,105800	209,804937	31,203631
30,105900	205,753885	49,079519
30,106000	204,454162	67,360269
30,106100	205,954227	85,669789
30,106200	210,249153	103,626798
30,106300	217,280219	120,852693
30,106400	226,935700	136,979419
30,106500	239,052841	151,657151
30,106600	253,420967	164,561611
30,106700	269,785672	175,400837
30,106800	287,853990	183,921258
30,106900	307,300421	189,912923
30,107000	327,773692	193,213754
30,107100	348,904067	193,712732
30,107200	370,311064	191,351937
30,107300	391,611365	186,127392
30,107400	412,426765	178,088696
30,107500	432,391945	167,337459
30,107600	451,161888	154,024576
30,107700	468,418788	138,346419
30,107800	483,878250	120,540028
30,107900	497,294664	100,877439
30,108000	508,465630	79,659289
30,108100	517,235313	57,207840
30,108200	523,496672	33,859630
30,108300	527,192524	9,957900
30,108400	528,315406	-14,154993
30,108500	526,906269	-38,144992
30,108600	523,052059	-61,693417
30,108700	516,882217	-84,503506
30,108800	508,564262	-106,306284
30,108900	498,298512	-126,865611
30,109000	486,312152	-145,982284
30,109100	472,852765	-163,497114
30,109200	458,181525	-179,292908
30,109300	442,566229	-193,295305
30,109400	426,274345	-205,472491
30,109500	409,566280	-215,833787
30,109600	392,689023	-224,427176
30,109700	375,870344	-231,335862
30,109800	359,313696	-236,673938
30,109900	343,193947	-240,581337
30,110000	327,654047	-243,218166
30,110100	312,802730	-244,758638
30,110200	298,713270	-245,384735
30,110300	285,423355	-245,279815
30,110400	272,936026	-244,622335
30,110500	261,221702	-243,579861
30,110600	250,221152	-242,303562
30,110700	239,849394	-240,923310
30,110800	230,000346	-239,543563
30,110900	220,552122	-238,240124
30,111000	211,372799	-237,057883
30,111100	202,326486	-236,009606
30,111200	193,279524	-235,075806
30,111300	184,106611	-234,205704
30,111400	174,696698	-233,319267
30,111500	164,958443	-232,310252
30,111600	154,825090	-231,050183
30,111700	144,258594	-229,393151
30,111800	133,252877	-227,181310
30,111900	121,836099	-224,250896
30,112000	110,071866	-220,438624
30,112100	98,059320	-215,588260
30,112200	85,932079	-209,557188
30,112300	73,856060	-202,222781
30,112400	62,026201	-193,488388
30,112500	50,662159	-183,288752
30,112600	40,003097	-171,594700
30,112700	30,301666	-158,416944
30,112800	21,817354	-143,808883
30,112900	14,809344	-127,868293
30,113000	9,529095	-110,737826
30,113100	6,212816	-92,604293
30,113200	5,074056	-73,696702
30,113300	6,296587	-54,283087
30,113400	10,027804	-34,666174
30,113500	16,372795	-15,177973
30,113600	25,389281	3,826593
30,113700	37,083562	21,976874
30,113800	51,407601	38,894333
30,113900	68,257336	54,200862
30,114000	87,472305	67,527361
30,114100	108,836613	78,522387
30,114200	132,081246	86,860655
30,114300	156,887700	92,251169
30,114400	182,892867	94,444804
30,114500	209,695081	93,241108
30,114600	236,861199	88,494188
30,114700	263,934567	80,117489
30,114800	290,443692	68,087355
30,114900	315,911427	52,445262
30,115000	339,864473	33,298659
30,115100	361,842951	10,820365
30,115200	381,409861	-14,753460
30,115300	398,160177	-43,126767
30,115400	411,729375	-73,948392
30,115500	421,801199	-106,818092
30,115600	428,114477	-141,293694
30,115700	430,468819	-176,899191
30,115800	428,729074	-213,133645
30,115900	422,828424	-249,480651
30,116000	412,770054	-285,418194
30,116100	398,627343	-320,428647
30,116200	380,542585	-354,008694
30,116300	358,724248	-385,678970
30,116400	333,442850	-414,993172
30,116500	305,025544	-441,546467
30,116600	273,849519	-464,982985
30,116700	240,334400	-485,002250
30,116800	204,933793	-501,364401
30,116900	168,126190	-513,894094
30,117000	130,405425	-522,483004
30,117100	92,270917	-527,090883
30,117200	54,217909	-527,745165
30,117300	16,727931	-524,539131
30,117400	-19,740311	-517,628703
30,117500	-54,759403	-507,227944
30,117600	-87,940870	-493,603393
30,117700	-118,941846	-477,067357
30,117800	-147,470616	-457,970363
30,117900	-173,290926	-436,692920
30,118000	-196,224970	-413,636815
30,118100	-216,155036	-389,216139
30,118200	-233,023747	-363,848260
30,118300	-246,832966	-337,944959
30,118400	-257,641380	-311,903921
