Frequency	Real part	Imaginary part
30,452800	-2213,258034	18755,657597
30,452900	-2222,814217	18901,434045
30,453000	-2225,815648	19045,085617
30,453100	-2222,725694	19186,579970
30,453200	-2213,944236	19325,961368
30,453300	-2199,796200	19463,336080
30,453400	-2180,522682	19598,856126
30,453500	-2156,274878	19732,701818
30,453600	-2127,111013	19865,063532
30,453700	-2092,996320	19996,123194
30,453800	-2053,806123	20126,035972
30,453900	-2009,331940	20254,912646
30,454000	-1959,290485	20382,803138
30,454100	-1903,335360	20509,681645
30,454200	-1841,071170	20635,433783
30,454300	-1772,069715	20759,846122
30,454400	-1695,887889	20882,598404
30,454500	-1612,086836	21003,258716
30,454600	-1520,251908	21121,281777
30,454700	-1420,012927	21236,010473
30,454800	-1311,064241	21346,680637
30,454900	-1193,184081	21452,429066
30,455000	-1066,252714	21552,304620
30,455100	-930,268919	21645,282217
30,455200	-785,364358	21730,279460
30,455300	-631,815436	21806,175549
30,455400	-470,052321	21871,832096
30,455500	-300,664842	21926,115402
30,455600	-124,405056	21967,919706
30,455700	57,813649	21996,190926
30,455800	244,920966	22009,950334
30,455900	435,697581	22008,317671
30,456000	628,786482	21990,533170
30,456100	822,707474	21955,977981
30,456200	1015,874664	21904,192551
30,456300	1206,616589	21834,892517
30,456400	1393,198604	21747,981747
30,456500	1573,847103	21643,562219
30,456600	1746,775099	21521,940490
30,456700	1910,208657	21383,630577
30,456800	2062,413653	21229,353171
30,456900	2201,722329	21060,031152
30,457000	2326,559119	20876,781476
30,457100	2435,465220	20680,903568
30,457200	2527,121437	20473,864443
30,457300	2600,368841	20257,280826
30,457400	2654,226844	20032,898631
30,457500	2687,908352	19802,570174
30,457600	2700,831694	19568,229588
30,457700	2692,629142	19331,866905
30,457800	2663,151860	19095,501300
30,457900	2612,471220	18861,154031
30,458000	2540,876512	18630,821566
30,458100	2448,869110	18406,449428
30,458200	2337,153276	18189,907214
30,458300	2206,623807	17982,965267
30,458400	2058,350827	17787,273388
30,458500	1893,562055	17604,341970
30,458600	1713,622944	17435,525849
30,458700	1520,015110	17282,011111
30,458800	1314,313504	17144,805044
30,458900	1098,162792	17024,729335
30,459000	873,253422	16922,416541
30,459100	641,297830	16838,309827
30,459200	404,007262	16772,665842
30,459300	163,069613	16725,560589
30,459400	-79,871301	16696,898066
30,459500	-323,234693	16686,421397
30,459600	-565,519686	16693,726144
30,459700	-805,319840	16718,275433
30,459800	-1041,335179	16759,416534
30,459900	-1272,381541	16816,398465
30,460000	-1497,397209	16888,390236
30,460100	-1715,446814	16974,499313
30,460200	-1925,722540	17073,789896
30,460300	-2127,542768	17185,300647
30,460400	-2320,348302	17308,061499
30,460500	-2503,696396	17441,109233
30,460600	-2677,252823	17583,501535
30,460700	-2840,782290	17734,329306
30,460800	-2994,137485	17892,727029
30,460900	-3137,247118	18057,881060
30,461000	-3270,103267	18229,035767
30,461100	-3392,748397	18405,497467
30,461200	-3505,262375	18586,636212
30,461300	-3607,749822	18771,885465
30,461400	-3700,328093	18960,739807
30,461500	-3783,116169	19152,750820
30,461600	-3856,224722	19347,521352
30,461700	-3919,747548	19544,698384
30,461800	-3973,754540	19743,964757
30,461900	-4018,286354	19945,030031
30,462000	-4053,350822	20147,620752
30,462100	-4078,921180	20351,470424
30,462200	-4094,936095	20556,309463
30,462300	-4101,301451	20761,855419
30,462400	-4097,893815	20967,803727
30,462500	-4084,565458	21173,819229
30,462600	-4061,150780	21379,528697
30,462700	-4027,473958	21584,514540
30,462800	-3983,357623	21788,309869
30,462900	-3928,632319	21990,395041
30,463000	-3863,146544	22190,195782
30,463100	-3786,777092	22387,082948
30,463200	-3699,439481	22580,373943
30,463300	-3601,098204	22769,335791
30,463400	-3491,776577	22953,189807
30,463500	-3371,565950	23131,117805
30,463600	-3240,634078	23302,269724
30,463700	-3099,232449	23465,772543
30,463800	-2947,702419	23620,740348
30,463900	-2786,479978	23766,285346
30,464000	-2616,099050	23901,529663
30,464100	-2437,193213	24025,617718
30,464200	-2250,495793	24137,728943
30,464300	-2056,838260	24237,090665
30,464400	-1857,146947	24322,990902
30,464500	-1652,438077	24394,790877
30,464600	-1443,811162	24451,937023
30,464700	-1232,440816	24493,972288
30,464800	-1019,567087	24520,546528
30,464900	-806,484417	24531,425828
30,465000	-594,529346	24526,500550
30,465100	-385,067128	24505,791994
30,465200	-179,477415	24469,457494
30,465300	20,860810	24417,793870
30,465400	214,584859	24351,239116
30,465500	400,364308	24270,372260
30,465600	576,917115	24175,911334
30,465700	743,025648	24068,709442
30,465800	897,552414	23949,748900
30,465900	1039,455252	23820,133486
30,466000	1167,801768	23681,078829
30,466100	1281,782791	23533,901030
30,466200	1380,724624	23380,003579
30,466300	1464,099888	23220,862727
30,466400	1531,536752	23058,011428
30,466500	1582,826370	22893,022052
30,466600	1617,928353	22727,488047
30,466700	1636,974119	22563,004772
30,466800	1640,268017	22401,149759
30,466900	1628,286101	22243,462644
30,467000	1601,672500	22091,425054
30,467100	1561,233340	21946,440746
30,467200	1507,928216	21809,816289
30,467300	1442,859253	21682,742603
30,467400	1367,257813	21566,277664
30,467500	1282,468982	21461,330678
30,467600	1189,933974	21368,648021
