Frequency	Real part	Imaginary part
30,503600	202,955675	29317,354708
30,503800	114,714852	29324,653533
30,504000	24,398073	29351,328155
30,504200	-63,108905	29397,355868
30,504400	-143,111948	29461,391480
30,504600	-211,477012	29540,883292
30,504800	-264,945464	29632,292039
30,505000	-301,367904	29731,391218
30,505200	-319,836335	29833,619672
30,505400	-320,704579	29934,452665
30,505600	-305,497812	30029,756495
30,505800	-276,722846	30116,093921
30,506000	-237,600214	30190,953172
30,506200	-191,746340	30252,881465
30,506400	-142,838289	30301,513878
30,506600	-94,294486	30337,499116
30,506800	-49,002245	30362,334090
30,507000	-9,117243	30378,128134
30,507200	24,048028	30387,324330
30,507400	50,039671	30392,409040
30,507600	69,184785	30395,641016
30,507800	82,433884	30398,828432
30,508000	91,144584	30403,176156
30,508200	96,833680	30409,217250
30,508400	100,927506	30416,832991
30,508600	104,539952	30425,355624
30,508800	108,303753	30433,738832
30,509000	112,274089	30440,773380
30,509200	115,914891	30445,320466
30,509400	118,168478	30446,533574
30,509600	117,599373	30444,041093
30,509800	112,594383	30438,066711
30,510000	101,594342	30429,471845
30,510200	83,328977	30419,713559
30,510400	57,025676	30410,721355
30,510600	22,565620	30404,705872
30,510800	-19,433547	30403,920854
30,511000	-67,621123	30410,405656
30,511200	-120,005654	30425,738543
30,511400	-174,128684	30450,830579
30,511600	-227,302848	30485,786033
30,511800	-276,889248	30529,848423
30,512000	-320,583774	30581,442084
30,512200	-356,679999	30638,308652
30,512400	-384,277785	30697,727145
30,512600	-403,411761	30756,796522
30,512800	-415,081804	30812,751950
30,513000	-421,177830	30863,281208
30,513200	-424,302506	30906,806464
30,513400	-427,506720	30942,699161
30,513600	-433,962599	30971,401779
30,513800	-446,606451	30994,439311
30,514000	-467,788321	31014,314397
30,514200	-498,965468	31034,292087
30,514400	-540,473711	31058,092006
30,514600	-591,403660	31089,515847
30,514800	-649,598917	31132,045691
30,515000	-711,781406	31188,452724
30,515200	-773,796290	31260,456024
30,515400	-830,956721	31348,467189
30,515600	-878,458228	31451,448946
30,515800	-911,824963	31566,905334
30,516000	-927,346083	31691,008566
30,516200	-922,460724	31818,854528
30,516400	-896,054237	31944,826366
30,516600	-848,636357	32063,035043
30,516800	-782,382804	32167,798132
30,517000	-701,034515	32254,114235
30,517200	-609,661965	32318,090710
30,517400	-514,314503	32357,286686
30,517600	-421,585148	32370,941324
30,517800	-338,128737	32360,068042
30,518000	-270,175094	32327,407875
30,518200	-223,078584	32277,248047
30,518400	-200,941164	32215,123854
30,518600	-206,338417	32147,432018
30,518800	-240,167722	32080,990658
30,519000	-301,625999	32022,584485
